score_id,benchmark_type,submitted_date,cpu,gpu,score,fps,resolution,duration_ms,os,driver,url
2603472,FurMark (GL),,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz,Radeon RX 580 Series,3298,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2603472
2603453,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,2701,44,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2603453
2603397,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3254,54,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2603397
2603344,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,Radeon RX 580 Series,3822,63,1920x1080,60000,Windows 10 build 18362,,https://gpumagick.com/scores/2603344
2603329,FurMark (GL),,Intel(R) Core(TM) i5-9600KF CPU @ 3.70GHz,Radeon RX 580 Series,2638,43,2560x1440,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2603329
2603326,FurMark (GL),,AMD Ryzen 7 5700,Radeon RX 580 Series,2541,42,2560x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603326
2603288,FurMark (GL),,AMD Ryzen 5 2600X Six-Core Processor,AMD Radeon RX 580 2048SP,2778,46,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603288
2603248,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,3822,63,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2603248
2603255,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,2589,43,2560x1440,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2603255
2603222,FurMark (GL),,Intel(R) Xeon(R) CPU E5-1650 v2 @ 3.50GHz,AMD Radeon RX 580 2048SP,3031,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2603222
2603142,FurMark (GL),,AMD Ryzen 5 7500F 6-Core Processor,AMD Radeon RX 580 2048SP,2073,34,2560x1440,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2603142
2603140,FurMark (GL),,AMD Ryzen 5 3600X 6-Core Processor,Radeon RX 580 Series,3790,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2603140
2603135,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,AMD Radeon RX 580 2048SP,3551,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2603135
2603096,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3966,65,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2603096
2603090,FurMark (GL),,AMD Ryzen 5 PRO 3400GE w/ Radeon Vega Graphics,Radeon RX 580 Series,3591,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603090
2603082,FurMark (GL),,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,Radeon RX 580 Series,4189,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2603082
2602989,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,Radeon RX 580 Series,3254,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602989
2602982,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,Radeon RX 580 Series,2074,35,3440x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602982
2602970,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2884,47,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602970
2602966,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3743,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602966
2602944,FurMark (GL),,AMD Ryzen 5 7500F 6-Core Processor,AMD Radeon RX 580 2048SP,3465,57,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602944
2602939,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,1568,26,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602939
2602936,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,Radeon RX 580 Series,4290,71,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602936
2602897,FurMark (GL),,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,Radeon RX 580 Series,3512,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602897
2602895,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,Radeon RX 580 Series,4198,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602895
2602894,FurMark (GL),,13th Gen Intel(R) Core(TM) i5-13400F,AMD Radeon RX 580 2048SP,3463,57,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2602894
2602848,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,3830,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602848
2602852,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,2599,43,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602852
2602751,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3786,62,1920x1080,60000,Windows 10 build 19042,,https://gpumagick.com/scores/2602751
2602694,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,Radeon RX 580 Series,3300,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602694
2602673,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,Radeon RX 580 Series,3274,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602673
2602656,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,Radeon RX 580 Series,3755,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602656
2602607,FurMark (GL),,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Radeon RX 580 Series,4016,66,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602607
2602574,FurMark (GL),,AMD FX(tm)-8320 Eight-Core Processor,AMD Radeon RX 580 2048SP,3188,52,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602574
2602491,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,AMD Radeon RX 580 2048SP,2287,38,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602491
2602403,FurMark (GL),,Intel(R) Core(TM) i7-4770K CPU @ 3.50GHz,Radeon RX 580 Series,3496,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602403
2602331,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,AMD Radeon RX 580 2048SP,3745,62,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2602331
2602308,FurMark (GL),,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,2535,42,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602308
2602282,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,2645,43,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2602282
2602153,FurMark (GL),,Intel(R) Core(TM) i5-4690 CPU @ 3.50GHz,Radeon RX 580 Series,3739,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2602153
2602130,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1270 v3 @ 3.50GHz,Radeon RX 580 Series,3539,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602130
2602114,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,Radeon RX 580 Series,3490,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602114
2602043,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,Radeon RX 580 Series,3749,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2602043
2601957,FurMark (GL),,Intel(R) Core(TM) i3-9100 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2875,47,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601957
2601930,FurMark (GL),,Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz,AMD Radeon RX 580 2048SP,3626,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601930
2601843,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,AMD Radeon RX 580 2048SP,3429,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601843
2601784,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 580 2048SP,3449,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2601784
2601773,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,AMD Radeon RX 580 2048SP,2698,44,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2601773
2601768,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,AMD Radeon RX 580 2048SP,2698,44,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2601768
2601736,FurMark (GL),,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3418,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2601736
2601681,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,1818,30,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601681
2601517,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz,Radeon RX 580 Series,3590,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2601517
2601484,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz,Radeon RX 580 Series,3593,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2601484
2601460,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3290,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601460
2601370,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2678 v3 @ 2.50GHz,Radeon RX 580 Series,4412,73,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601370
2601345,FurMark (GL),,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,AMD Radeon RX 580 2048SP,2474,41,2560x1440,60000,Windows 11 build 28000,,https://gpumagick.com/scores/2601345
2601202,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2696 v3 @ 2.30GHz,Radeon RX 580 Series,2932,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601202
2601182,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2696 v3 @ 2.30GHz,Radeon RX 580 Series,3077,52,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601182
2601175,FurMark (GL),,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,Radeon RX 580 Series,4060,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601175
2601150,FurMark (GL),,Intel(R) Core(TM) i5-6600K CPU @ 3.50GHz,Radeon RX 580 Series,3808,63,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2601150
2601111,FurMark (GL),,Intel(R) Core(TM) i5-2500 CPU @ 3.30GHz,Radeon RX 580 Series,4448,73,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601111
2601110,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12600K,Radeon RX 580 Series,1311,21,3840x2160,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2601110
2601069,FurMark (GL),,AMD Ryzen 7 5700,AMD Radeon RX 580 2048SP,2488,41,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2601069
2601028,FurMark (GL),,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3843,63,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2601028
2601017,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,Radeon RX 580 Series,2979,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2601017
2601009,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,2645,43,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2601009
2600870,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,2709,45,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600870
2600775,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,3694,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600775
2600626,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,AMD Radeon RX 580 2048SP,3419,56,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600626
2600591,FurMark (GL),,Intel(R) Core(TM) i5-2500K CPU @ 3.30GHz,Radeon RX 580 Series,2962,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600591
2600548,FurMark (GL),,Intel(R) Core(TM) i5-2500K CPU @ 3.30GHz,Radeon RX 580 Series,3544,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600548
2600541,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2690 v3 @ 2.60GHz,Radeon RX 580 Series,4103,68,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2600541
2600534,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3027,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600534
2600477,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,4189,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2600477
2600367,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,2356,39,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600367
2600351,FurMark (GL),,Intel(R) Core(TM) i3-3250 CPU @ 3.50GHz,AMD Radeon RX 580 2048SP,1875,31,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600351
2600341,FurMark (GL),,Intel(R) Core(TM) i3-3250 CPU @ 3.50GHz,AMD Radeon RX 580 2048SP,1871,31,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600341
2600241,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,2824,46,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2600241
2600239,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,Radeon RX 580 Series,4404,73,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600239
2600228,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,AMD Radeon RX 580 2048SP,2653,44,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2600228
2600187,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3846,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600187
2600170,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,Radeon RX 580 Series,4192,69,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600170
2600102,FurMark (GL),,AMD Athlon(tm) X4 830 Quad Core Processor,AMD Radeon RX 580 2048SP,3018,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600102
2600100,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,Radeon RX 580 Series,2380,40,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600100
2600006,FurMark (GL),,AMD Athlon(tm) X4 830 Quad Core Processor,AMD Radeon RX 580 2048SP,3107,51,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2600006
2599992,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,AMD Radeon RX 580 2048SP,2177,36,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599992
2599870,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3562,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599870
2599852,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3646,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599852
2599756,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 580 2048SP,3766,62,1920x1080,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2599756
2599741,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,AMD Radeon RX 580 2048SP,3837,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599741
2599693,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,AMD Radeon RX 580 2048SP,3468,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599693
2599683,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,3768,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599683
2599572,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3306,54,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2599572
2599537,FurMark (GL),,Intel(R) Core(TM) i3-10105F CPU @ 3.70GHz,Radeon RX 580 Series,3872,64,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2599537
2599532,FurMark (GL),,Intel(R) Core(TM) i3-10105F CPU @ 3.70GHz,Radeon RX 580 Series,3995,66,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2599532
2599438,FurMark (GL),,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,Radeon RX 580 Series,3789,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2599438
2599435,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1231 v3 @ 3.40GHz,Radeon RX 580 Series,3737,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599435
2599419,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,Radeon RX 580 Series,3363,56,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2599419
2599406,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,Radeon RX 580 Series,3597,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599406
2599367,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3069,51,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2599367
2599358,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3617,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2599358
2599360,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3251,54,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2599360
2599262,FurMark (GL),,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz,Radeon RX 580 Series,3834,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599262
2599259,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 580 Series,2427,40,2560x1440,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2599259
2599249,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 580 Series,3605,60,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2599249
2599224,FurMark (GL),,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,Radeon RX 580 Series,3739,62,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2599224
2599190,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,Radeon RX 580 Series,2606,44,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599190
2599189,FurMark (GL),,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,Radeon RX 580 Series,3781,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2599189
2599187,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,AMD Radeon RX 580 2048SP,3903,64,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2599187
2599164,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,3608,59,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2599164
2599134,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1231 v3 @ 3.40GHz,AMD Radeon RX 580 2048SP,3601,56,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599134
2599048,FurMark (GL),,AMD Ryzen 5 1600 Six-Core Processor,Radeon RX 580 Series,4507,74,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2599048
2598993,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,Radeon RX 580 Series,3839,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2598993
2598952,FurMark (GL),,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 580 2048SP,3327,55,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2598952
2598939,FurMark (GL),,Intel(R) Core(TM) i5-4460  CPU @ 3.20GHz,Radeon RX 580 Series,3562,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2598939
2598908,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,Radeon RX 580 Series,3533,58,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2598908
2598878,FurMark (GL),,AMD Ryzen 5 4600G with Radeon Graphics,Radeon RX 580 Series,3778,62,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2598878
2598778,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,AMD Radeon RX 580 2048SP,3159,52,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2598778
2598750,FurMark (GL),,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3438,57,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2598750
2598681,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,Radeon RX 580 Series,4099,68,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2598681
2598672,FurMark (GL),,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3858,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2598672
2598634,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,2730,45,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2598634
2598522,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,3246,54,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2598522
2598490,FurMark (GL),,AMD Ryzen 5 4500 6-Core Processor,AMD Radeon RX 580 2048SP,3116,51,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2598490
2598482,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,Radeon RX 580 Series,3820,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2598482
2598470,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3087,51,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2598470
